disease	aliquot_uuid	aliquot_bc	cghub_uuid	filename
LUAD	607858d0-6112-4240-8757-4212347fd874	TCGA-78-7542-11A-01D-2063-08	49622d1b-19da-4672-bdb3-189a1fbe0598	C509.TCGA-78-7542-11A-01D-2063-08.1.bam
LUAD	aea06070-5a30-4f58-8117-68f669dbe7bf	TCGA-78-7633-01A-11D-2063-08	aecd26aa-1de2-4fc7-beaa-6cf2522f48f7	C509.TCGA-78-7633-01A-11D-2063-08.1.bam
LUAD	35b3b1be-aabe-461a-b26a-44c7c39542c3	TCGA-78-7633-10A-01D-2063-08	216df66a-7c6d-4550-81a8-bcbc5044c17d	C509.TCGA-78-7633-10A-01D-2063-08.1.bam
LUAD	5dc36fad-2325-4794-9e3a-2394ba3f0932	TCGA-80-5607-01A-31D-1945-08	2f8f537e-2961-4290-a98f-cc2a50ba7713	C509.TCGA-80-5607-01A-31D-1945-08.5.bam
LUAD	6117e1f9-4015-49f5-aff3-6022fbd0bb3e	TCGA-80-5607-10A-01D-1946-08	5638420e-88ca-4a0a-8e8e-9b4b83ca0851	C509.TCGA-80-5607-10A-01D-1946-08.5.bam
LUAD	fe7172ec-464d-4ca9-aac9-0601accd7a0f	TCGA-80-5608-01A-31D-1945-08	e2b7ff29-d99a-4d58-a782-e97f1671c042	C509.TCGA-80-5608-01A-31D-1945-08.5.bam
LUAD	2baaa8cf-1477-43eb-a90f-53ff108d6185	TCGA-80-5608-10A-01D-1946-08	b3fb5900-3ca3-46ec-b31b-6a206916226d	C509.TCGA-80-5608-10A-01D-1946-08.5.bam
LUAD	e48dd11b-89ae-4278-8de0-7956423c8609	TCGA-86-6562-01A-11D-1753-08	d84e57ce-f511-42d6-bf31-20f1a442e62a	C662.TCGA-86-6562-01A-11D-1753-08.4.bam
LUAD	15867b54-ec82-49b3-a442-689bda9a716d	TCGA-86-6562-10A-01D-1753-08	ccbd4843-3920-49cc-b9c3-a2008e9025de	C662.TCGA-86-6562-10A-01D-1753-08.4.bam
LUAD	f5a79ea9-4b65-4e69-bed1-79919e2639d7	TCGA-86-6851-01A-11D-1945-08	96966339-2103-42ae-a244-4407b7416b6a	C509.TCGA-86-6851-01A-11D-1945-08.3.bam
LUAD	4b0090ac-8a7d-463b-a3be-c2cb6f0ac7dc	TCGA-86-6851-10A-01D-1946-08	eb648a73-a4d7-4821-bcd7-c9155d7f34b1	C509.TCGA-86-6851-10A-01D-1946-08.3.bam
LUAD	1416b4c9-f535-4611-b4b9-85fbd0f7b0a4	TCGA-86-7713-01A-11D-2063-08	2dc297d9-5b53-45c2-9cc7-e5bebda44546	C509.TCGA-86-7713-01A-11D-2063-08.1.bam
LUAD	4929c3d1-f4da-4766-9d13-85b5c7babf4c	TCGA-86-7713-10A-01D-2063-08	92355664-8085-45c7-9f74-e46463cef4b2	C509.TCGA-86-7713-10A-01D-2063-08.1.bam
LUAD	75da25e4-927d-4bf6-ba40-54ac5c109b3c	TCGA-86-7714-01A-12D-2167-08	c764f5c1-f211-4978-8940-4e7c7f1c04fd	C509.TCGA-86-7714-01A-12D-2167-08.1.bam
LUAD	53d2a678-c2c3-46ac-9b69-9e29bb392037	TCGA-86-7714-10A-01D-2167-08	33d6d293-6051-44da-942c-ca751410a5a3	C509.TCGA-86-7714-10A-01D-2167-08.1.bam
LUAD	99f819f2-4340-4303-8ff0-fdb03ef0151a	TCGA-91-6828-01A-11D-1855-08	aa622d48-b760-4384-9d66-e77d7bd3695f	C509.TCGA-91-6828-01A-11D-1855-08.2.bam
LUAD	e202283d-04a1-4fbc-9e8e-8b5abae14385	TCGA-91-6828-10A-01D-1855-08	063b6461-e2bb-47c9-93a9-62f5b9b72771	C509.TCGA-91-6828-10A-01D-1855-08.2.bam
LUAD	443f5b2d-832e-45cf-bca5-3f064ea3bc50	TCGA-91-6829-01A-21D-1855-08	a48f1a93-90d6-4c06-b8f4-a20fbcd08a92	C509.TCGA-91-6829-01A-21D-1855-08.2.bam
LUAD	8dfe00f3-1e3c-4752-b2fe-79e7dc150306	TCGA-91-6829-11A-01D-1855-08	8806a2bd-e520-4816-b249-a93be5211f73	C509.TCGA-91-6829-11A-01D-1855-08.2.bam
LUAD	8120c5eb-2917-4053-a5e5-aad53ff45da9	TCGA-91-6835-01A-11D-1855-08	03e3e04c-6047-465f-a9dc-4f5c64e0099e	C509.TCGA-91-6835-01A-11D-1855-08.2.bam
LUAD	46fde1ad-2cea-483b-ae64-f1226a732b9a	TCGA-91-6835-11A-01D-1855-08	45cb8161-1e6c-4f7e-861c-0471818818b3	C509.TCGA-91-6835-11A-01D-1855-08.2.bam
LUAD	09bc8542-4ea1-4599-91b3-d606425b37e2	TCGA-91-6840-01A-11D-1945-08	04f060dd-1ac3-4019-8ddc-1d0e31b93c4d	C509.TCGA-91-6840-01A-11D-1945-08.3.bam
LUAD	087d5121-0e86-4be5-9e53-11efd5184752	TCGA-91-6840-10A-01D-1946-08	adb24d85-63ca-45a2-88c4-0fdd32752f36	C509.TCGA-91-6840-10A-01D-1946-08.3.bam
LUAD	020fab36-c7de-4933-b2bf-dc7b019a1326	TCGA-91-6847-01A-11D-1945-08	7e51b3ac-c227-4036-b2f0-8d3f65b7628a	C509.TCGA-91-6847-01A-11D-1945-08.3.bam
LUAD	b9542378-b8c6-4c0a-a0db-456396a45554	TCGA-91-6847-11A-01D-1945-08	3eea7cc8-f8e1-45d6-b3a1-d6aa16044bf3	C509.TCGA-91-6847-11A-01D-1945-08.3.bam
LUAD	e35f07c4-bc27-4f85-bc74-acb00e8445bd	TCGA-91-6849-01A-11D-1945-08	324d2965-b49e-4982-877f-6ee3bda34bcc	C509.TCGA-91-6849-01A-11D-1945-08.3.bam
LUAD	21fa02d1-a56c-4fe0-80eb-780083e6a889	TCGA-91-6849-11A-01D-1945-08	371f92a3-21ec-4ae6-861a-8f9562fb284f	C509.TCGA-91-6849-11A-01D-1945-08.3.bam
LUAD	969b8cc9-2632-4be2-9358-681312a36c34	TCGA-91-7771-01A-11D-2167-08	cce2bb35-bfd8-4779-9184-b1cf890e037e	C509.TCGA-91-7771-01A-11D-2167-08.1.bam
LUAD	36de470c-ab00-4a9b-8ce8-c3751ef9278e	TCGA-91-7771-10A-01D-2167-08	11eb678d-b7bd-4c57-8bd3-d8841305203e	C509.TCGA-91-7771-10A-01D-2167-08.1.bam
LUAD	98ed5f8c-bc0b-47ac-aee7-456fda144cb2	TCGA-93-7347-01A-11D-2184-08	c7e49d48-04c8-c1ba-e040-ad451e410cf9	C509.TCGA-93-7347-01A-11D-2184-08.1.bam
LUAD	4b1d71f3-ddc2-47c7-9b49-4c92b6cfb713	TCGA-93-7347-10A-01D-2184-08	c7e49cf9-31c8-840e-e040-ad451e410ca6	C509.TCGA-93-7347-10A-01D-2184-08.1.bam
LUAD	36be8d78-9b00-4ca6-8cf6-ad665d32ccfe	TCGA-93-7348-01A-21D-2036-08	e0e64779-881f-44e9-9afa-42db000e59a5	C509.TCGA-93-7348-01A-21D-2036-08.1.bam
LUAD	c63facd4-bde2-440b-b37a-a5a67576d597	TCGA-93-7348-10A-01D-2036-08	37023175-95e0-437e-b6de-47d7f30afbdc	C509.TCGA-93-7348-10A-01D-2036-08.1.bam
LUAD	2d834605-102b-4b3a-a2fa-b26525c77acf	TCGA-95-7039-01A-11D-1945-08	a1afa2db-b50c-4990-beb9-a63baa7bb3d1	C509.TCGA-95-7039-01A-11D-1945-08.3.bam
LUAD	fd2074ee-309f-48f9-a122-92a5bb8ee1f2	TCGA-95-7039-10A-01D-1946-08	da1d5574-7e3f-46b6-b92f-5cbaeb03525f	C509.TCGA-95-7039-10A-01D-1946-08.3.bam
LUAD	86040fdc-caa7-4c13-af9c-c3f78b79930f	TCGA-95-7043-01A-11D-1945-08	85bbde83-7c91-4efc-8ac4-1abf4032bd84	C509.TCGA-95-7043-01A-11D-1945-08.3.bam
LUAD	7a16b2f7-cb45-4f60-a779-4455e89b1f1e	TCGA-95-7043-10A-01D-1946-08	86746b08-1fbb-486b-8108-019c55805f29	C509.TCGA-95-7043-10A-01D-1946-08.3.bam
LUAD	118e528b-c07f-4c32-a2dd-3f098916f81d	TCGA-95-7567-01A-11D-2063-08	f71b46be-0800-46ef-9d92-28f97a97ca1f	C509.TCGA-95-7567-01A-11D-2063-08.1.v1.bam
LUAD	97f1e89e-69ae-476b-9dba-d46e08f126d1	TCGA-95-7567-10A-01D-2063-08	d88306c2-7f09-46c6-aaad-406572fdc244	C509.TCGA-95-7567-10A-01D-2063-08.1.bam
LUAD	9a9ed047-e91a-46e2-a054-82f000bc35ea	TCGA-95-7947-01A-11D-2184-08	c7e49d0e-b5e8-8bc7-e040-ad451e410cbc	C509.TCGA-95-7947-01A-11D-2184-08.1.bam
LUAD	81a2d022-e55f-49c7-856c-9258fd01c9e5	TCGA-95-7947-10A-01D-2184-08	c7e49ca4-23c7-c99a-e040-ad451e410c55	C509.TCGA-95-7947-10A-01D-2184-08.1.bam
LUAD	ab3b50c5-0335-4685-acc2-eeadbf2a9c1b	TCGA-95-7948-01A-11D-2184-08	c7e49d1d-ad80-5162-e040-ad451e410cc8	C509.TCGA-95-7948-01A-11D-2184-08.1.bam
LUAD	984543c0-0d4b-4b68-997e-a8e3a755414d	TCGA-95-7948-10A-01D-2184-08	c7e49d21-c561-7914-e040-ad451e410ccd	C509.TCGA-95-7948-10A-01D-2184-08.1.bam
LUAD	0e867b98-7689-4cde-ac39-95561719484b	TCGA-97-7546-01A-11D-2036-08	6882408d-f218-4a0c-90a8-6857fb01ac0d	C509.TCGA-97-7546-01A-11D-2036-08.1.bam
LUAD	8ac57855-42a3-4a1c-bf03-c7733fe5cfe5	TCGA-97-7546-10A-01D-2036-08	3c81e069-9453-497e-974f-5b25cecef9df	C509.TCGA-97-7546-10A-01D-2036-08.1.bam
LUAD	c2747b2f-b56d-4aac-9f62-57dc5bfc7a55	TCGA-97-7552-01A-11D-2036-08	a3dfebbd-643b-42df-a0fd-d2e4f3a1d348	C509.TCGA-97-7552-01A-11D-2036-08.1.bam
LUAD	e76af5cd-3b21-4a74-90f1-98d5f09b5496	TCGA-97-7552-10A-01D-2036-08	8d1c5318-a7d5-4c21-a432-3d759f1bf5ca	C509.TCGA-97-7552-10A-01D-2036-08.1.bam
LUAD	354e2e65-84fe-4304-960d-a17e78eadc66	TCGA-97-7553-01A-21D-2036-08	adcec58a-1b6d-462e-b009-58a1a01eae7f	C509.TCGA-97-7553-01A-21D-2036-08.1.bam
LUAD	caaf6b26-7264-4cab-b984-e406075c7f33	TCGA-97-7553-10A-01D-2036-08	1b14f359-78bc-488a-9540-ccb90b42378f	C509.TCGA-97-7553-10A-01D-2036-08.1.bam
LUAD	1279b038-abe8-4ac4-accb-8a566da2b2fc	TCGA-97-7554-01A-11D-2036-08	23aa34e8-3aaf-4450-83ed-1863e76df6cf	C509.TCGA-97-7554-01A-11D-2036-08.1.bam
LUAD	e05893e7-9426-44cc-8f63-c4e6e4daf500	TCGA-97-7554-10A-01D-2036-08	04c77429-7eb8-45d3-9d97-aab9461b30d9	C509.TCGA-97-7554-10A-01D-2036-08.1.bam
LUAD	9e485f06-af03-4dd7-900d-f1f15293a6a1	TCGA-97-7937-01A-11D-2167-08	601f0499-7a0c-4735-bfb4-6ba5f9d0b99a	C509.TCGA-97-7937-01A-11D-2167-08.1.bam
LUAD	ca425b2a-6d19-4c80-ab04-ee76c1d18888	TCGA-97-7937-10A-01D-2167-08	3d032d40-bb8f-477e-87d5-663e7c93f047	C509.TCGA-97-7937-10A-01D-2167-08.1.bam
LUAD	2dfca795-a40d-4a4b-9dfd-af3d0a683c46	TCGA-97-7938-01A-11D-2167-08	89595451-c028-4198-b636-6622b6a59001	C509.TCGA-97-7938-01A-11D-2167-08.1.bam
LUAD	82ce5155-d67c-45f1-843b-f7bfb2e4675d	TCGA-97-7938-10A-01D-2167-08	82a19db1-52bf-4a5b-a57c-a3129ee5d381	C509.TCGA-97-7938-10A-01D-2167-08.1.bam
LUAD	61181eca-24b7-4256-bf0b-7902359e4f4b	TCGA-97-7941-01A-11D-2184-08	c7e49cd6-089c-ef98-e040-ad451e410c89	C509.TCGA-97-7941-01A-11D-2184-08.1.bam
LUAD	eb7be5ed-361f-463a-aa9d-6408387ded3a	TCGA-97-7941-10A-01D-2184-08	c7e49d04-0b7d-2c17-e040-ad451e410cae	C509.TCGA-97-7941-10A-01D-2184-08.1.bam
LUAD	6135f346-7be7-4beb-bc56-50a94e439776	TCGA-99-7458-01A-11D-2036-08	7dde811f-bc89-4d85-bbbb-3276e9763111	C509.TCGA-99-7458-01A-11D-2036-08.1.bam
LUAD	d8bf0172-63f7-42c6-834d-dd3a53ee3f85	TCGA-99-7458-10A-01D-2036-08	508d4674-86c9-459b-bebe-4191f89144e5	C509.TCGA-99-7458-10A-01D-2036-08.1.bam
LUAD	8be717b5-5b65-4631-a175-1f4c063d447e	TCGA-05-4249-01A-01D-1105-08	d17c69aa-c437-4a43-80a2-92a00100c9cb	C1524.TCGA-05-4249-01A-01D-1105-08.1.bam
LUAD	5d48c4d0-e1bd-4a65-9ecf-b6bad02196d7	TCGA-05-4249-10A-01D-1105-08	02933084-2889-4a54-ba2a-8090a7876ab7	C1524.TCGA-05-4249-10A-01D-1105-08.1.bam
LUAD	4c71b66b-813f-472b-b866-b34b5b9199e7	TCGA-05-4384-01A-01D-1753-08	08588063-c08e-4156-b2c0-811229feef8c	C1524.TCGA-05-4384-01A-01D-1753-08.1.bam
LUAD	2011ef98-2f99-44e0-a561-e14eb6f2d1f8	TCGA-05-4384-10A-01D-1753-08	b94feb0e-55d7-4d32-bbb7-6f1a911862a6	C1524.TCGA-05-4384-10A-01D-1753-08.1.bam
LUAD	d0854b5b-69be-4b84-aa37-ecdd0bc14de9	TCGA-05-4390-01A-02D-1753-08	c013c3c4-4826-4633-ae4b-ef98e3ea25f4	C1524.TCGA-05-4390-01A-02D-1753-08.1.bam
LUAD	b9b0fda8-ff98-4d0b-905d-38d9464cd3ab	TCGA-05-4390-10A-01D-1753-08	d21bd5f2-74d0-4b1e-b8ff-b20f25b6adef	C1524.TCGA-05-4390-10A-01D-1753-08.1.bam
LUAD	0176cf1d-0760-4769-a493-277f4bb7585e	TCGA-05-4396-01A-21D-1855-08	47e6f137-9954-4565-9015-d1b732699e94	C1524.TCGA-05-4396-01A-21D-1855-08.1.bam
LUAD	1f8820d1-4a97-41b7-a4d8-be832c9e0575	TCGA-05-4396-10A-01D-1855-08	0141efe2-19c1-45d6-a18b-40db61fc6e81	C1524.TCGA-05-4396-10A-01D-1855-08.1.bam
LUAD	3ef10eb8-d713-4fda-9e03-bc594b356d77	TCGA-05-4405-01A-21D-1855-08	b9e1fbcd-08c7-416b-abdb-c90d919f73d5	C1524.TCGA-05-4405-01A-21D-1855-08.1.bam
LUAD	78d03ee6-4bd7-427a-8b57-ed7d0877f545	TCGA-05-4405-10A-01D-1855-08	cc861fbc-b7cc-449f-a5f1-d8ba29ff4031	C1524.TCGA-05-4405-10A-01D-1855-08.1.bam
LUAD	f85d0d42-436b-4251-a7fd-7d0f5fddd397	TCGA-05-4410-01A-21D-1855-08	1c3c4872-2069-4c18-87e1-f324faf07dc5	C1524.TCGA-05-4410-01A-21D-1855-08.1.bam
LUAD	e76567fb-2172-446f-87d3-afc4d7ef2b76	TCGA-05-4410-10A-01D-1855-08	b54694a2-f506-469e-b160-44cc51383ab7	C1524.TCGA-05-4410-10A-01D-1855-08.1.bam
LUAD	128f52c7-49dc-4a9f-a5bc-1c14684edc9c	TCGA-05-4415-01A-22D-1855-08	14aa548e-7fff-4115-93b4-53183697208c	C1524.TCGA-05-4415-01A-22D-1855-08.1.bam
LUAD	1339361e-fe70-4584-a7cd-946ccd8476bc	TCGA-05-4415-10A-01D-1855-08	a2a7b8d8-632e-48b8-ab09-e42407b3a718	C1524.TCGA-05-4415-10A-01D-1855-08.1.bam
LUAD	57e3657d-7a3c-4d80-a2c2-2de0293f5f05	TCGA-05-4417-01A-22D-1855-08	6664c930-b560-4b45-8074-be98cbe1ccbc	C1524.TCGA-05-4417-01A-22D-1855-08.1.bam
LUAD	f54f5b4b-f15b-4f65-9c0b-c0656d57413b	TCGA-05-4417-10A-01D-1855-08	e302867e-a7f8-4750-96b5-8d5d3643bf33	C1524.TCGA-05-4417-10A-01D-1855-08.1.bam
LUAD	fc500ff5-24c8-4965-94da-b4afafafe2dd	TCGA-05-4424-01A-22D-1855-08	c4c0c8e1-18f0-4efe-95ce-faccf1afd41f	C1524.TCGA-05-4424-01A-22D-1855-08.1.bam
LUAD	e785fabf-7b0f-49cd-a423-0c6372147f9b	TCGA-05-4424-10A-01D-1855-08	08a395f7-54c0-42a1-aab3-f0b772f1e7ec	C1524.TCGA-05-4424-10A-01D-1855-08.1.bam
LUAD	4a367804-9934-4241-90da-0ba0245564bd	TCGA-05-4425-01A-01D-1753-08	6fd86fd3-499d-40f3-84ef-8d146b9c14ee	C1524.TCGA-05-4425-01A-01D-1753-08.1.bam
LUAD	9fdb4cff-c29d-4070-a847-7cb92547cd6e	TCGA-05-4425-10A-01D-1753-08	67d902d2-4883-491e-8036-844accfbd272	C1524.TCGA-05-4425-10A-01D-1753-08.1.bam
LUAD	fab4f1ca-1605-4c30-8b3e-badb44eb6580	TCGA-05-4433-01A-22D-1855-08	ebb8bf9b-ead2-49c5-bbb4-c9a7e3aba13a	C1524.TCGA-05-4433-01A-22D-1855-08.1.bam
LUAD	b4ea29e6-c7ca-4290-8efd-9bdb823edbee	TCGA-05-4433-10A-01D-1855-08	5d7e8c59-eb2e-4c66-b781-1fe6026d4eb9	C1524.TCGA-05-4433-10A-01D-1855-08.1.bam
LUAD	8371b6a4-ffea-4fe5-b997-76ece85064a7	TCGA-05-5420-01A-01D-1625-08	1d3a82f7-8537-41ef-8949-aad4e72ec669	C1524.TCGA-05-5420-01A-01D-1625-08.1.bam
LUAD	209d853d-6c50-4223-a572-a90d58aee51e	TCGA-05-5423-01A-01D-1625-08	3c7ca033-e50d-42eb-99ef-3338e6b92ebe	C1524.TCGA-05-5423-01A-01D-1625-08.1.bam
LUAD	6452e130-5262-4556-b762-a7c3b4e53f74	TCGA-05-5423-10A-01D-1625-08	65f47353-3575-4e30-9257-cc339e23beb4	C1524.TCGA-05-5423-10A-01D-1625-08.1.bam
LUAD	7744a93b-0565-4d83-afad-caa02358f258	TCGA-05-5428-01A-01D-1625-08	843245de-bd89-4ae1-875e-47b617e1dbd2	C1524.TCGA-05-5428-01A-01D-1625-08.1.bam
LUAD	dec1c310-fc25-46c5-9151-0edf5a725adc	TCGA-05-5428-10A-01D-1625-08	4942f764-ef8a-4c03-81f0-8a83d3e0a271	C1524.TCGA-05-5428-10A-01D-1625-08.1.bam
LUAD	62fda17b-1de0-4b7e-bd28-a6793bc36d37	TCGA-05-5715-01A-01D-1625-08	4580456a-cc3d-4531-bff5-b9267a22eb55	C1524.TCGA-05-5715-01A-01D-1625-08.1.bam
LUAD	1b729e4e-a30c-4ae4-8de3-9fd4d7d3a146	TCGA-05-5715-10A-01D-1625-08	3baf233e-8a2e-4e8e-add2-3c7ec726505e	C1524.TCGA-05-5715-10A-01D-1625-08.1.bam
LUAD	21ce9500-32a5-42f4-ad44-37e9c4946015	TCGA-35-3615-01A-01D-1040-01	ba1884a6-858e-4111-9529-bd4eab9ec38a	C1524.TCGA-35-3615-01A-01D-1040-01.1.bam
LUAD	85b56ce7-b420-433e-a77d-43ef628d685c	TCGA-38-4626-01A-01D-1553-08	ab25323a-ff2d-4b30-bfc5-851a9eafc93f	C1524.TCGA-38-4626-01A-01D-1553-08.1.bam
LUAD	4443344e-b4c7-48a7-9b46-05fbe1c32326	TCGA-38-4626-11A-01D-1553-08	0ee73e63-6ea7-498c-a5a5-a866fe1203d6	C1524.TCGA-38-4626-11A-01D-1553-08.1.bam
LUAD	abef97da-d7db-495f-b594-fa66577becd6	TCGA-38-4627-01A-01D-1553-08	07cf91e3-6a51-4cc1-bc28-aad635847e28	C1524.TCGA-38-4627-01A-01D-1553-08.1.bam
LUAD	21d49f80-fd21-421f-a3bd-5f39b1ac3e48	TCGA-38-4627-11A-01D-1553-08	d5f755d3-fef3-42e2-b5ed-3d2077da965d	C1524.TCGA-38-4627-11A-01D-1553-08.1.bam
LUAD	84b00131-cbbe-461f-a006-5277e14b05f9	TCGA-38-4631-11A-01D-1753-08	49c90e18-970d-4971-8362-c6828d252cce	C1524.TCGA-38-4631-11A-01D-1753-08.1.bam
LUAD	8709a767-d5d1-4ab8-aa7a-085c742d1e85	TCGA-38-4632-11A-01D-1753-08	ce0d608a-6a4f-4329-9d20-56570f3d4652	C1524.TCGA-38-4632-11A-01D-1753-08.1.bam
LUAD	7fa467f1-d928-4d81-bd0b-68d67a5c18cf	TCGA-38-6178-01A-11D-1753-08	69320ac6-04a7-4238-a618-cca0e56d83f6	C1524.TCGA-38-6178-01A-11D-1753-08.1.bam
LUAD	c32e427c-25d8-473c-a112-d7e54a5536db	TCGA-38-6178-10A-01D-1753-08	4e39b60f-b923-4658-94cd-935a7232da01	C1524.TCGA-38-6178-10A-01D-1753-08.1.bam
LUAD	e3aa9b45-13b9-4b61-a30f-ae3f88466040	TCGA-44-2657-01A-01D-1105-08	04eeb3b3-edbe-434d-b84c-751a5465f5e8	C1524.TCGA-44-2657-01A-01D-1105-08.1.bam
LUAD	da5203dd-6288-46be-82cb-6c5f5d4cf129	TCGA-44-2657-10A-01D-1105-08	a6a87c47-6319-4340-9bf9-960896e52146	C1524.TCGA-44-2657-10A-01D-1105-08.1.bam
LUAD	3c3a2e7c-9aa0-495e-95c7-87f661b9ed92	TCGA-44-2661-01A-01D-1105-08	287b56ee-8b2f-43d5-80dd-e5a47ad952d2	C1524.TCGA-44-2661-01A-01D-1105-08.1.bam
LUAD	2040f069-44ef-43cf-8ad0-51a6fd583ab6	TCGA-44-2661-10A-01D-1105-08	e69f40c5-c2ec-4cd7-8af4-9f085be176a2	C1524.TCGA-44-2661-10A-01D-1105-08.1.bam
LUAD	4b84f6af-2361-4e9b-9c8c-f1cbeb8513f2	TCGA-44-2665-10A-01D-1040-01	56e4d2a0-1e45-4724-ba03-6c002a3a4e32	C1524.TCGA-44-2665-10A-01D-1040-01.1.bam
LUAD	d64f61a8-b66d-449b-bc6a-7f90c25ba056	TCGA-44-2666-01A-01D-1489-08	0d3d46c1-41ab-4797-a71d-e85c84a048ed	C1524.TCGA-44-2666-01A-01D-1489-08.1.bam
LUAD	22922a1e-d7f6-442d-9a4d-79721ee3b50f	TCGA-44-2666-10A-01D-1040-01	46287569-61eb-4484-877a-35d900c04a36	C1524.TCGA-44-2666-10A-01D-1040-01.1.bam
LUAD	2c0fe76a-3407-4e57-8a18-816e849c725d	TCGA-44-3919-01A-02D-1458-08	0c9d9572-ea58-4316-84e8-15bf06789cd7	C1524.TCGA-44-3919-01A-02D-1458-08.1.bam
LUAD	4ef77426-560d-48fb-9adc-334962565c54	TCGA-44-3919-10A-01D-1458-08	3d908f95-a92a-4075-9936-8cfe3d296ff3	C1524.TCGA-44-3919-10A-01D-1458-08.1.bam
LUAD	0a6af0ab-9055-4b3a-a2cd-7d8202e08701	TCGA-44-4112-01A-01D-1105-08	07b8f2e8-552d-415d-8f93-0ab6ee4dcf11	C1524.TCGA-44-4112-01A-01D-1105-08.1.bam
LUAD	b31338fd-60d8-48c2-ab4d-cb5064995245	TCGA-44-4112-10A-01D-1458-08	baa10821-69ef-4cc0-bca8-61b71434882f	C1524.TCGA-44-4112-10A-01D-1458-08.1.bam
LUAD	dac33765-0c88-4a51-8389-c042ccb78c83	TCGA-44-5645-01A-01D-1625-08	f566605e-bfc3-4f5b-954f-1d0c6f6d8e22	C1524.TCGA-44-5645-01A-01D-1625-08.1.bam
LUAD	7f4b8638-3af7-4e03-b4c3-0a46afb3e2f7	TCGA-44-5645-10A-01D-1625-08	f4791012-4503-4476-8602-34ce8930d3a1	C1524.TCGA-44-5645-10A-01D-1625-08.1.bam
LUAD	220dc947-4afc-4485-bcc7-cea046100b4b	TCGA-44-6145-01A-11D-1753-08	aaeb3d43-c3bc-4d42-8a29-21c0bba117d0	C1524.TCGA-44-6145-01A-11D-1753-08.1.bam
LUAD	47ac71a9-20e1-43a4-b77c-c3d45a7df4d6	TCGA-44-6145-10A-01D-1753-08	b75a6450-caa6-4fe7-9d49-fcf74a034fcb	C1524.TCGA-44-6145-10A-01D-1753-08.1.bam
LUAD	d5e90162-d7d2-4a7c-89f0-51c2b32c9ef0	TCGA-44-6146-01A-11D-1753-08	a54b7c1d-4b67-4759-824d-22cd7a7a8e51	C1524.TCGA-44-6146-01A-11D-1753-08.1.bam
LUAD	fd0a082d-ea1b-418d-9691-b9f3e07c9b87	TCGA-44-6146-10A-01D-1753-08	5d7bdbab-ac00-4432-8bc1-0bdc030caeca	C1524.TCGA-44-6146-10A-01D-1753-08.1.bam
LUAD	7b6daa70-492e-4283-b3d2-b26f4e26a8d4	TCGA-44-6147-01A-11D-1753-08	97a6108d-5425-4450-9a7c-3f158246c910	C1524.TCGA-44-6147-01A-11D-1753-08.1.bam
LUAD	3ca8208a-ca5b-45e8-968d-9f47b6201fd1	TCGA-44-6147-10A-01D-1753-08	3d7a3c59-3037-4d10-b15d-3ce89030df6c	C1524.TCGA-44-6147-10A-01D-1753-08.1.bam
LUAD	f9cc1d71-bece-4693-b953-3e73d1b6c11c	TCGA-44-6774-01A-21D-1855-08	1db8eadf-c7ab-4d96-ae52-42c36daa6e13	C1524.TCGA-44-6774-01A-21D-1855-08.1.bam
LUAD	7d906a56-6db5-4619-948c-30a21f5c40c9	TCGA-44-6774-10A-01D-1855-08	d9f1ddee-6252-476a-b94d-9e87a5a85e58	C1524.TCGA-44-6774-10A-01D-1855-08.1.bam
LUAD	7a70a44f-84f3-440a-b898-dc3a0eff748e	TCGA-44-6775-01A-11D-1855-08	32eb85cb-8bea-4cc4-bb2a-53793ece130e	C1524.TCGA-44-6775-01A-11D-1855-08.1.bam
LUAD	a614b2ce-3d15-4aa0-8403-1427e7ccf847	TCGA-44-6775-10A-01D-1855-08	2ab009b3-7990-469c-9a2f-3584e2c17c0b	C1524.TCGA-44-6775-10A-01D-1855-08.1.bam
LUAD	7d3c5101-fae2-4320-a8a2-a93753375368	TCGA-44-6776-01A-11D-1855-08	173d9568-cac1-4b32-b1f3-8cd67a6571b0	C1524.TCGA-44-6776-01A-11D-1855-08.1.bam
LUAD	3588228a-2ade-4230-a5c6-6599dbbbae3e	TCGA-44-6776-10A-01D-1855-08	c428235c-5de4-45bc-a58d-73e2befc0c57	C1524.TCGA-44-6776-10A-01D-1855-08.1.bam
LUAD	32a0f0f3-3879-4b96-b9bb-eeab87827f6e	TCGA-44-6777-01A-11D-1855-08	07e23efc-c3c1-4bd6-a097-33c7882f0040	C1524.TCGA-44-6777-01A-11D-1855-08.1.bam
LUAD	2caae538-5cfd-474a-8619-f44f80e1ac9f	TCGA-44-6777-10A-01D-1855-08	d4c36978-0a92-4729-a70a-5488691ee6f0	C1524.TCGA-44-6777-10A-01D-1855-08.1.bam
LUAD	d6990a90-6a99-490b-a476-5298f0c4e4f2	TCGA-44-6779-01A-11D-1855-08	323c662f-21e2-44ac-a531-eafb8335c7df	C1524.TCGA-44-6779-01A-11D-1855-08.1.bam
LUAD	4daa1421-462e-467b-bd12-1998736406ae	TCGA-44-7659-01A-11D-2063-08	ee32c33a-badb-499b-a0ec-db63dee6b95c	C1524.TCGA-44-7659-01A-11D-2063-08.1.bam
LUAD	d522702c-a21c-467b-b77c-6ea8717c194e	TCGA-44-7659-10A-01D-2063-08	aaa63952-be80-448f-a992-a81aae4fd729	C1524.TCGA-44-7659-10A-01D-2063-08.1.bam
